dataset_code,location_name,location,date_time,z_water_m,z_ice_m,z_diff_m,density,tool,comments,filename,lat,lon
LIMNO_ICE_THICKNESS,Lake Hoare,Blue Box LICOR Hole (outside),11/2/04 0:00,-3.6,4,0.4,0.9,"""4"""" Jiffy - melted""",Hole was in trough with ridges ~ 80 cm high around it; Thickness done with underwater camera,LIMNO_ICE_THICKNESS_0405.csv,-77.6275,162.9112
LIMNO_ICE_THICKNESS,Lake Hoare,Incubation Hole (outside),11/4/04 0:00,-3.41,3.7,0.29,0.92,"""4"""" Jiffy - melted""",Thickness done with underwater camera,LIMNO_ICE_THICKNESS_0405.csv,-77.6272,162.9118
LIMNO_ICE_THICKNESS,East Lake Bonney,Sampling Hole (inside polarhaven),11/9/04 0:00,-4.27,4.9,0.63,0.87,"""4"""" Jiffy - melted""",Thickness done with underwater camera,LIMNO_ICE_THICKNESS_0405.csv,-77.7141,162.4423
LIMNO_ICE_THICKNESS,East Lake Bonney,Incubation Hole (outside),11/9/04 0:00,-4.39,4.75,0.36,0.92,"""4"""" Jiffy - melted""",Thickness done with underwater camera,LIMNO_ICE_THICKNESS_0405.csv,-77.714,162.4436
LIMNO_ICE_THICKNESS,West Lake Bonney,Sampling Hole (inside polarhaven),11/11/04 0:00,-3.65,4.05,0.4,0.9,"""4"""" Jiffy - melted""",Thickness done with underwater camera,LIMNO_ICE_THICKNESS_0405.csv,-77.7203,162.2961
LIMNO_ICE_THICKNESS,West Lake Bonney,Incubation Hole (outside),11/13/04 0:00,-3.66,3.95,0.29,0.93,"""4"""" Jiffy - melted""",Thickness done with underwater camera,LIMNO_ICE_THICKNESS_0405.csv,-77.7204,162.2967
LIMNO_ICE_THICKNESS,East Lake Bonney,B-310 sampling hole (inside polarhaven),11/14/04 0:00,-4.41,5,0.59,0.88,"""4"""" Jiffy - melted""",Thickness done with underwater camera,LIMNO_ICE_THICKNESS_0405.csv,-77.7151,162.4365
LIMNO_ICE_THICKNESS,Lake Vanda,Sampling Hole (outside),11/29/04 0:00,-3.08,3.3,0.22,0.93,"""10"""" Jiffy""",Thickness done with rod and tape method used in previous years,LIMNO_ICE_THICKNESS_0405.csv,-77.533,161.5548
LIMNO_ICE_THICKNESS,West Lake Bonney,B-310 sampling hole (inside polarhaven),12/14/04 0:00,-3.2,3.8,0.6,0.84,"""4"""" Jiffy - melted""",Thickness done with underwater camera,LIMNO_ICE_THICKNESS_0405.csv,-77.7212,162.2921
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L1,11/10/05 0:00,-5.05,5.82,0.77,0.87,"""4"""" Jiffy""",Thickness done with camera; largest Z-difference = .81m ,LIMNO_ICE_THICKNESS_0506.csv,-77.6105,163.14702
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (Vladimir Samarkin (B-195) sample hole),11/11/05 0:00,-5.17,5.9,0.73,0.88,"""4"""" Jiffy""",Thickness done with camera,LIMNO_ICE_THICKNESS_0506.csv,-77.61085,163.14875
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L1,11/12/05 0:00,-5.23,6.02,0.79,0.87,"""4"""" Jiffy""",Thickness done with camera,LIMNO_ICE_THICKNESS_0506.csv,-77.61033,163.1474
LIMNO_ICE_THICKNESS,Lake Hoare,Inside Hole (sample hole) L1,11/15/05 0:00,-3.59,3.88,0.29,0.93,"""4"""" Jiffy""",Thickness done with tape & rod; Z-difference varied from .25-.3m (lowest and highest); ice level similar around hole - hole not in trough,LIMNO_ICE_THICKNESS_0506.csv,-77.62735,162.9095
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (incubation hole) L1,11/15/05 0:00,-3.5,3.79,0.29,0.92,"""4"""" Jiffy""",Thickness done with tape & rod; hole not in trough - Z-difference uniform around hole,LIMNO_ICE_THICKNESS_0506.csv,-77.6274,162.91065
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (Ice Thickness Hole) L1,11/17/05 0:00,-3.48,3.75,0.27,0.93,"""4"""" Jiffy""",Thickness done with tape & rod; Z-difference uniform around hole,LIMNO_ICE_THICKNESS_0506.csv,-77.62739,162.91026
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L1,11/19/05 0:00,-4.11,4.47,0.36,0.92,"""4"""" Jiffy""",Thickness done with camera; largest Z-difference around hole = .4m,LIMNO_ICE_THICKNESS_0506.csv,-77.71597,162.46127
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L1,11/19/05 0:00,-4.11,4.42,0.31,0.93,"""4"""" Jiffy""",Thickness done with camera; Z-difference pretty uniform around hole; hole is in a low spot compared to ice around it - ice around hole = ~ .25-.3m above low area,LIMNO_ICE_THICKNESS_0506.csv,-77.71328,162.44947
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (Blue Box Hole) L1,11/19/05 0:00,-3.87,4.29,0.42,0.9,"""4"""" Jiffy""",Thickness done with camera; largest Z-difference ~.8m ; hole is half in a low spot with a high ridge next to it.,LIMNO_ICE_THICKNESS_0506.csv,-77.71342,162.44892
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (Sediment Trap Hole) L1,11/19/05 0:00,-4.05,4.5,0.45,0.9,"""4"""" Jiffy""",Thickness done with camera; largest Z-difference = .63m; hole is in a moderately low area but still has some higher areas around it.,LIMNO_ICE_THICKNESS_0506.csv,-77.71385,162.44365
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (B-310) L1,11/19/05 0:00,-4.13,4.59,0.46,0.9,"""4"""" Jiffy""",Thickness done with camera; Z-difference uniform around hole. ,LIMNO_ICE_THICKNESS_0506.csv,-77.71385,162.44198
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L1,11/21/05 0:00,-3.59,4.05,0.46,0.89,"""4"""" Jiffy""",Thickness done with camera; Z-difference pretty uniform height around hole - largest Z-difference = .5m,LIMNO_ICE_THICKNESS_0506.csv,-77.7203,162.29694
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L1,11/21/05 0:00,-3.69,3.95,0.26,0.93,"""4"""" Jiffy""",Thickness done with camera; Z-difference uniform around hole; hole at medium level with respect to ice around it.,LIMNO_ICE_THICKNESS_0506.csv,-77.7203,162.29748
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (Sediment Trap Hole) L1,11/21/05 0:00,-3.53,4.03,0.5,0.88,"""4"""" Jiffy""",Thickness done with camera; hole in not too low of a spot.,LIMNO_ICE_THICKNESS_0506.csv,-77.72007,162.29805
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (Blue Box Hole) L1,11/21/05 0:00,-3.53,3.96,0.43,0.89,"""4"""" Jiffy""",Thickness done with camera; Z-difference uniform around hole - largest Z-difference = .46m; hole is in a high area.,LIMNO_ICE_THICKNESS_0506.csv,-77.72013,162.29883
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (B-310) L1,11/21/05 0:00,-3.58,3.85,0.27,0.93,"""4"""" Jiffy""",Thickness done with camera; Z-difference uniform around hole - .25 - .31m range,LIMNO_ICE_THICKNESS_0506.csv,-77.72068,162.29193
LIMNO_ICE_THICKNESS,Lake Vanda,Outside Hole (sample hole),12/5/05 0:00,-3.1,3.3,0.2,0.94,"""10"""" Jiffy""",Thickness done with camera; Z-difference uniform around hole; hole is in a low area but the ice is pretty flat all around.,LIMNO_ICE_THICKNESS_0506.csv,-77.53264,161.55625
LIMNO_ICE_THICKNESS,Lake Hoare,Inside Hole (sample hole) L2,12/9/05 0:00,-3.52,3.94,0.42,0.89,"""4"""" Jiffy""",Thickness done with camera; largest Z-difference = .46m,LIMNO_ICE_THICKNESS_0506.csv,-77.62735,162.9095
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (incubation hole) L2,12/9/05 0:00,-3.39,3.8,0.41,0.89,"""4"""" Jiffy""",Thickness done with camera; Z-difference varied from 23m - .41m; .41m was closest to average,LIMNO_ICE_THICKNESS_0506.csv,-77.6274,162.91065
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (Ice Thickness Hole) L2,12/9/05 0:00,-3.47,3.88,0.41,0.89,"""4"""" Jiffy""",Thickness done with camera; low spots of ice around hole = .1 and .25m from water; Z-difference average ~ .41m,LIMNO_ICE_THICKNESS_0506.csv,-77.62739,162.91026
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L2,12/16/05 0:00,-3.68,4.33,0.65,0.85,"""4"""" Jiffy""",Thickness done with camera; Z-difference uniform around hole - largest Z-difference = .7m ,LIMNO_ICE_THICKNESS_0506.csv,-77.71597,162.46127
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L2,12/16/05 0:00,-3.71,4.12,0.41,0.9,"""4"""" Jiffy""",Thickness done with camera; Z-difference ranged from .28 - .53m - reported average (.41m),LIMNO_ICE_THICKNESS_0506.csv,-77.71328,162.44947
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L1,11/7/06 0:00,-4.92,5.57,0.65,0.88,Aqua-Vu underwater viewing system, Z-difference varied from 0.63 - 0.68m. This part of the lake is fairly smooth with no real high ice areas.,LIMNO_ICE_THICKNESS_0607.csv,-77.61038,163.14608
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L1,11/7/06 0:00,-5.02,5.77,0.75,0.87,Aqua-Vu underwater viewing system,Ice mostly even height around hole. This part of the lake is fairly smooth with no real high ice areas.,LIMNO_ICE_THICKNESS_0607.csv,-77.61042,163.1447
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (UW PAR Hole - Data from Medved Miroljub B-420),11/9/06 0:00,-3.39,3.57,0.19,0.95,Rod and Tape,Thickness done with Medved's method which utilized a tool similar to our rod and tape tool. Hole is in a low flat area with high ice (approximately 1m tall) approximately 1 m away. This hole was drilled in a previously opened (drilled and melted) hole which may have resulted in thinner ice than in previously unopened areas.,LIMNO_ICE_THICKNESS_0607.csv,-77.6274,162.91103
LIMNO_ICE_THICKNESS,Lake Hoare,Inside Hole (sample hole) L1,11/13/06 0:00,-3.62,3.82,0.2,0.95,Aqua-Vu underwater viewing system,Z-difference varied from 0.18 - 0.22m with ice mostly even height around hole. Ice hole was approximately 3 inches higher than ice around it. Hut is in a low flat area on the lake with high ice (approximately 1m tall) approximately 4 meters away.,LIMNO_ICE_THICKNESS_0607.csv,-77.62746,162.90863
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (incubation hole) L1,11/14/06 0:00,-3.58,3.77,0.19,0.95,Rod and Tape,Z-difference very uniform around hole. Hole is in a low area. There is a lot of high ice (approximately 1m tall) on the lake at least 2-3 m away from the hole.,LIMNO_ICE_THICKNESS_0607.csv,-77.62751,162.90945
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (Brancker Hole - Data from Medved Miroljub B-420),11/15/06 0:00,-3.32,3.46,0.14,0.96,Rod and Tape,Thickness done with Medved's method which utilized a tool similar to our rod and tape tool. Hole is in a low flat area with high ice (approximately 1m tall) approximately 1 m away. This hole was drilled in a previously opened (drilled and melted) hole which may have resulted in thinner ice than in previously unopened areas.,LIMNO_ICE_THICKNESS_0607.csv,-77.63164,162.91539
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L1,11/19/06 0:00,-3.55,4.04,0.49,0.88,Aqua-Vu underwater viewing system,Z-difference uniform around hole (varied from 0.47 - 0.51 m). Hole is in a flat area.,LIMNO_ICE_THICKNESS_0607.csv,-77.72039,162.29735
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L1,11/19/06 0:00,-3.52,3.82,0.3,0.92,Aqua-Vu underwater viewing system,,LIMNO_ICE_THICKNESS_0607.csv,-77.72034,162.2979
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L1,11/20/06 0:00,-3.44,3.69,0.25,0.93,Aqua-Vu underwater viewing system,Z-difference uniform around hole. Hole is in flat area but not lowest area around (approximately 1-2 cm higher than ice around it).,LIMNO_ICE_THICKNESS_0607.csv,-77.71335,162.44983
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L1,11/20/06 0:00,-3.54,3.73,0.19,0.95,Aqua-Vu underwater viewing system,Z-difference uniform around hole. Hole is in a low flat area. Ice nearby (1-2 m away) has high areas approximately 0.5m high. There are higher areas (>1m tall) farther away.,LIMNO_ICE_THICKNESS_0607.csv,-77.71358,162.44974
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (UW PAR Hole - Data from Medved Miroljub B-420),11/20/06 0:00,-4.67,5.04,0.36,0.93,Rod and Tape,Thickness done with Medved's method which utilized a tool similar to our rod and tape tool. This hole was drilled in a previously opened (drilled and melted) hole which may have resulted in thinner ice than in previously unopened areas.,LIMNO_ICE_THICKNESS_0607.csv,-77.61022,163.1468
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (UW PAR Hole - Data from Medved Miroljub B-420),11/28/06 0:00,-3.18,3.39,0.21,0.94,Rod and Tape,Thickness done with Medved's method which utilized a tool similar to our rod and tape tool. This hole was drilled in a previously opened (drilled and melted) hole which may have resulted in thinner ice than in previously unopened areas.,LIMNO_ICE_THICKNESS_0607.csv,-77.71347,162.44893
LIMNO_ICE_THICKNESS,Lake Vanda,Outside Hole (sample hole),11/28/06 0:00,-3.09,3.3,0.21,0.94,Aqua-Vu underwater viewing system,Z-difference uniform around hole. Hole is in medium-high area but the ice is relatively flat all around.,LIMNO_ICE_THICKNESS_0607.csv,-77.53371,161.55221
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (Brancker Hole  - Data from Medved Miroljub B-420),11/29/06 0:00,-3.43,3.81,0.38,0.9,Rod and Tape,Thickness done with Medved's method which utilized a tool similar to our rod and tape tool. This hole was drilled in a previously opened (drilled and melted) hole which may have resulted in thinner ice than in previously unopened areas.,LIMNO_ICE_THICKNESS_0607.csv,-77.72038,162.29833
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L1,11/6/07 0:00,-4.14,4.52,0.38,0.92,Aqua-Vu underwater viewing system,Max Z-difference = 0.44 m. Hole is in low area compared to surrounding ice. Ice on the lake has high and low areas; highest areas in vicinity of holes are 0.9 m tall.,LIMNO_ICE_THICKNESS_0708.csv,-77.61037,163.14747
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L1,11/9/07 0:00,-4.36,4.72,0.36,0.92,Aqua-Vu underwater viewing system,Z-difference uniform around hole. Hole is in low area compared to surrounding ice. Ice on the lake has high and low areas; highest areas in vicinity of holes are 0.9 m tall.,LIMNO_ICE_THICKFIX_0708.csv,-77.61031,163.14628
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (Ice Thickness Hole) L1,11/10/07 0:00,-4.4,4.8,0.4,0.92,Rod and Tape,Z-difference varied from 0.39-0.41 m. Hole is in low area compared to surrounding ice. Ice on the lake has high and low areas; highest areas in vicinity of holes are 0.9 m tall.,LIMNO_ICE_THICKNESS_0708.csv,-77.61045,163.14632
LIMNO_ICE_THICKNESS,Lake Hoare,Inside Hole (sample hole) L1,11/14/07 0:00,-3.2,3.43,0.23,0.93,Rod and Tape,Z-difference varied from 0.22-0.24 m. Hole is in low area compared to surrounding ice. Ice on the lake has high and low areas; highest areas in vicinity of holes are 0.8 m tall.,LIMNO_ICE_THICKNESS_0708.csv,-77.62753,162.90978
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (incubation hole) L1,11/14/07 0:00,-3.2,3.39,0.19,0.94,Rod and Tape,  ,LIMNO_ICE_THICKNESS_0708.csv,-77.62733,162.90985
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (Ice Thickness Hole) L1,11/15/07 0:00,-3.23,3.48,0.25,0.93,Rod and Tape,Z-difference varied from 0.24-0.26 m; Hole is in low area compared to surrounding ice. Ice on the lake has high and low areas; highest areas in vicinity of holes are 0.8 m tall.,LIMNO_ICE_THICKNESS_0708.csv,-77.62765,162.90893
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L1,11/20/07 0:00,-3.25,3.55,0.3,0.92,Rod and Tape,Z-difference varied from 0.30-0.32 m. Hole is in low area compared to surrounding ice. Ice on the lake has high and low areas; highest areas in vicinity of holes are 0.5 m tall. Ice is a lot smoother than during 0607 season.,LIMNO_ICE_THICKNESS_0708.csv,-77.71362,162.44772
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L1,11/20/07 0:00,-3.43,3.67,0.24,0.93,Rod and Tape,Z-difference varied from 0.23-0.25 m. Hole is in low area compared to surrounding ice but there are no really high or low areas. Ice on the lake is smoother than during 0607 season.,LIMNO_ICE_THICKNESS_0708.csv,-77.72006,162.29738
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L1,11/21/07 0:00,-3.17,3.48,0.31,0.91,Rod and Tape,Z-difference varied from 0.31-0.32 m. Hole is in low area compared to surrounding ice. Ice on the lake has high and low areas; highest areas in vicinity of holes are 0.5 m tall. Ice is a lot smoother than during 0607 season.,LIMNO_ICE_THICKNESS_0708.csv,-77.71354,162.44902
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L1,11/21/07 0:00,-3.43,3.73,0.3,0.92,Rod and Tape,Z-difference uniform around hole; Z-water varied from 3.42-3.44 m.  Hole is in low area compared to surrounding ice but there are no really high or low areas. Ice on the lake is smoother than during 0607 season.,LIMNO_ICE_THICKNESS_0708.csv,-77.7199,162.29768
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (Blue Box Hole) L1,11/24/07 0:00,-3.225,3.535,0.31,0.91,Aqua-Vu underwater viewing system,"""Z-difference varied from 0.30-0.32 m. Hole is in low area compared to surrounding ice. Ice on the lake has high and low areas; highest areas in vicinity of holes are 0.5 m tall. Ice is a lot smoother than during 0607 season. Ice thickness was measured in the """"Blue Box"""" hole drilled by B-420.""",LIMNO_ICE_THICKFIX_0708.csv,-77.71333,162.44891
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (Blue Box Hole) L1,11/24/07 0:00,-3.3,3.53,0.23,0.93,Aqua-Vu underwater viewing system,"""Z-difference varied from 0.21-0.25 m. Hole is in low area compared to surrounding ice but there are no really high or low areas. Ice on the lake is smoother than during 0607 season. Ice thickness was measured in the """"Blue Box"""" hole drilled by B-420.""",LIMNO_ICE_THICKNESS_0708.csv,-77.72009,162.29882
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L2,12/6/07 0:00,-4.04,4.48,0.44,0.9,Aqua-Vu underwater viewing system,Ice around hole was melted down below the surrounding ice. Z-difference varied from 0.25-0.33 m right around hole in melted out area. Z-difference varied from  0.42-0.45 m around hole where not melted down and gets higher further from hole.  Ice on lake has high and low areas; highest areas in vicinity of holes are 0.8 m tall.,LIMNO_ICE_THICKFIX_0708.csv,-77.61037,163.14747
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L2,12/6/07 0:00,-4.18,4.57,0.39,0.91,Aqua-Vu underwater viewing system,Z-difference varied from 0.36-0.42 m. Ice on lake has high and low areas; highest areas in vicinity of holes are 0.8 m tall.,LIMNO_ICE_THICKNESS_0708.csv,-77.61031,163.14628
LIMNO_ICE_THICKNESS,Lake Vanda,Outside Hole (sample hole),12/7/07 0:00,-2.8,3.1,0.3,0.9,Aqua-Vu underwater viewing system,Z-difference varied from 0.29-0.31 m. Ice on lake mostly smooth and flat.,LIMNO_ICE_THICKNESS_0708.csv,-77.53382,161.55279
LIMNO_ICE_THICKNESS,Lake Hoare,Inside Hole (sample hole) L2,12/11/07 0:00,-3.01,3.28,0.27,0.92,Aqua-Vu underwater viewing system,Z-difference uniform around hole (within approximately 1 cm).,LIMNO_ICE_THICKNESS_0708.csv,-77.62753,162.90978
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (incubation hole) L2,12/11/07 0:00,-3.06,3.38,0.32,0.91,Aqua-Vu underwater viewing system,Z-difference varied from 0.30-0.35 m.,LIMNO_ICE_THICKNESS_0708.csv,-77.62733,162.90985
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L2,12/12/07 0:00,-3.16,3.5,0.34,0.9,Aqua-Vu underwater viewing system,Z-difference uniform around hole (within approximately 1 cm). Ice on the lake has high and low areas; highest areas in vicinity of holes are 0.45 m tall.,LIMNO_ICE_THICKNESS_0708.csv,-77.71354,162.44902
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L2,12/14/07 0:00,-3.13,3.49,0.36,0.9,Aqua-Vu underwater viewing system,Z-difference uniform around hole. Ice on the lake has high and low areas; highest areas in vicinity of holes are 0.45 m tall.,LIMNO_ICE_THICKNESS_0708.csv,-77.71362,162.44772
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L2,12/16/07 0:00,-3.26,3.62,0.36,0.9,Aqua-Vu underwater viewing system,Z-difference varied from 0.34-0.37 m.,LIMNO_ICE_THICKNESS_0708.csv,-77.72006,162.29738
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L2,12/16/07 0:00,-3.31,3.68,0.37,0.9,Aqua-Vu underwater viewing system,Z-difference varied from 0.36-0.38 m.,LIMNO_ICE_THICKNESS_0708.csv,-77.7199,162.29768
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L4,1/19/08 0:00,-3.46,4.66,1.2,0.74,Aqua-Vu underwater viewing system,Z-difference varied from 1.16m-1.22 m,LIMNO_ICE_THICKNESS_0708.csv,-77.61031,163.14628
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L4,1/19/08 0:00,-3.11,3.11,0,1,Aqua-Vu underwater viewing system,,LIMNO_ICE_THICKNESS_0708.csv,-77.61037,163.14747
LIMNO_ICE_THICKNESS,Lake Hoare,Inside Hole (sample hole) L4,1/21/08 0:00,-2.22,3.34,1.12,0.66,Aqua-Vu underwater viewing system,,LIMNO_ICE_THICKNESS_0708.csv,-77.62753,162.90978
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (incubation hole) L4 - new hole (drilled on 21 Jan 08) and used for rest of season.,1/21/08 0:00,-2.33,2.38,0.05,0.98,Aqua-Vu underwater viewing system,Ice thickness is from the new incubation hole drilled on 21 Jan 08.,LIMNO_ICE_THICKNESS_0708.csv,-77.62765,162.91004
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L4,1/25/08 0:00,-2.66,3.4,0.74,0.78,Aqua-Vu underwater viewing system,,LIMNO_ICE_THICKNESS_0708.csv,-77.71362,162.44772
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L4 - original hole,1/25/08 0:00,-2.68,2.85,0.17,0.94,Aqua-Vu underwater viewing system,,LIMNO_ICE_THICKNESS_0708.csv,-77.71354,162.44902
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L4 - new hole (drilled on 29 Dec 07) and used until L7.,1/25/08 0:00,-2.7,3.05,0.35,0.89,Not noted,Ice thickness is from the new incubation hole drilled on 29 Dec 08. LAT and LONG not recorded; hole was drilled approximately 10 m west of the old hole.,LIMNO_ICE_THICKNESS_0708.csv,,
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L4,1/27/08 0:00,-2.9,3.54,0.64,0.82,Aqua-Vu underwater viewing system,Z-difference varied from 0.55-0.71 m.,LIMNO_ICE_THICKNESS_0708.csv,-77.72006,162.29738
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L4,1/27/08 0:00,-2.81,3.11,0.3,0.9,Aqua-Vu underwater viewing system,Z-difference varied from 0.21-0.38 m; Z-difference varied dramatically around hole.,LIMNO_ICE_THICKNESS_0708.csv,-77.7199,162.29768
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L5,2/5/08 0:00,,,1.55,,,Only Z-difference was measured.,LIMNO_ICE_THICKNESS_0708.csv,-77.61031,163.14628
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L5,2/7/08 0:00,,,0.09,,,Only Z-difference was measured.,LIMNO_ICE_THICKNESS_0708.csv,-77.61037,163.14747
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L6 - new hole (drilled 23 Feb 08) and used for rest of season.,2/25/08 0:00,-3.3,3.62,0.32,0.91,Not noted,Ice thickness is from new sample hole drilled on 23 Feb 08 (the polarhaven was moved because it was 0.9 m higher than ice around it). LAT and LONG not recorded; new location approximately 5 m south of the old location. Z-difference varied from 0.23-0.36 m and ice was very undulating and choppy around hole. Highest ice on lake near polarhaven was 1 m higher on average than low ice.,LIMNO_ICE_THICKFIX_0708.csv,,
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L6,2/26/08 0:00,-2.91,2.96,0.05,0.98,Aqua-Vu underwater viewing system,Z-difference varied from 0.02-0.18 m.,LIMNO_ICE_THICKNESS_0708.csv,-77.61037,163.14747
LIMNO_ICE_THICKNESS,Lake Hoare,Inside Hole (sample hole) L6,2/29/08 0:00,-2.21,3.36,1.15,0.66,Aqua-Vu underwater viewing system,Z-difference varied from 1.15-1.17 m. Polarhaven is hery high above the surrounding lake ice but the distance from the lake ice to the polarhaven was not measured.,LIMNO_ICE_THICKNESS_0708.csv,-77.62753,162.90978
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (incubation hole) L6 ,2/29/08 0:00,-2.26,2.375,0.115,0.95,Aqua-Vu underwater viewing system,Z-difference varied from 0.10m-0.13 m.,LIMNO_ICE_THICKNESS_0708.csv,-77.62765,162.91004
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L6,3/2/08 0:00,-2.76,3.49,0.73,0.79,Aqua-Vu underwater viewing system,Z-difference varied from 0.69-0.75 m but was generally 0.73 m.   ,LIMNO_ICE_THICKNESS_0708.csv,-77.72006,162.29738
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L6,3/2/08 0:00,-2,2.4,0.4,0.83,Aqua-Vu underwater viewing system,,LIMNO_ICE_THICKNESS_0708.csv,-77.7199,162.29768
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L7,3/3/08 0:00,-2.54,3.31,0.77,0.77,Aqua-Vu underwater viewing system,Z-difference varied from 0.76-0.78 m.  ,LIMNO_ICE_THICKNESS_0708.csv,-77.71362,162.44772
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L7 - original hole (used for rest of season).,3/3/08 0:00,-2.65,2.66,0.01,1,Aqua-Vu underwater viewing system,Z-difference varied from 0.00-0.02 m.  ,LIMNO_ICE_THICKNESS_0708.csv,-77.71354,162.44902
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L7,3/4/08 0:00,-2.9,3.11,0.21,0.93,Aqua-Vu underwater viewing system,Ice right around hole was melted down below the surrounding ice. Z-difference right around the hole varied from 0.03-0.08 m but the distance from the ice right around the hole to the surrounding ice was approximately 0.15 m.  Highest ice on lake in the vicinity of the hole was 0.9-1.0 m high on average.,LIMNO_ICE_THICKFIX_0708.csv,-77.61037,163.14747
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L7,3/4/08 0:00,-3.29,3.61,0.32,0.91,Aqua-Vu underwater viewing system,Z-difference varied from 0.15-0.35 m. LAT and LONG not recorded; location approximately 5 m south of the old location.,LIMNO_ICE_THICKNESS_0708.csv,,
